Device 1 (D1) start connection to server
   D1 sends M1 to Server: (1, b'\xf4\x00I\xe8w\x8f\x15+\x99\xde\xac\x06v\x85\x0fN')
Server refuse Device 1, already connected


Timing Results, AES-128 as Encryption/Decryption, SHA-512 with HMAC for secure vault update:
+-----------+--------------+--------------+----------------+--+-------------+
| Device ID | Encrypt (ms) | Decrypt (ms) | SV Update (ms) |  |  Auth. (ms) |
|    2932   |  0.01311302  |  0.00524521  |   0.02312660   |  |  0.25343895 |
|    2933   |  0.01311302  |  0.00500679  |   0.01883507   |  |  0.23961067 |
|    2934   |  0.01478195  |  0.00452995  |   0.02050400   |  |  0.23794174 |
|    2935   |  0.01502037  |  0.00596046  |   0.02145767   |  |  0.25939941 |
|    2936   |  0.01811981  |  0.00739098  |   0.02574921   |  |  0.35142899 |
|    2937   |  0.02193451  |  0.00834465  |   0.03457069   |  |  0.36549568 |
|    2938   |  0.02169609  |  0.00858307  |   0.02956390   |  |  0.35929680 |
|    2939   |  0.02217293  |  0.00834465  |   0.02956390   |  |  0.36549568 |
|    2940   |  0.02193451  |  0.00834465  |   0.03552437   |  |  0.36835670 |
|    2941   |  0.02193451  |  0.00858307  |   0.02908707   |  |  0.35977364 |
|    2942   |  0.02169609  |  0.00810623  |   0.02980232   |  |  0.36525726 |
|    2943   |  0.02074242  |  0.00786781  |   0.02694130   |  |  0.33807755 |
|    2944   |  0.02217293  |  0.00810623  |   0.02980232   |  |  0.37121773 |
|    2945   |  0.02074242  |  0.00762939  |   0.03194809   |  |  0.34046173 |
|    2946   |  0.14877319  |  0.00929832  |   0.03671646   |  |  0.71334839 |
|    2947   |  0.04076958  |  0.00548363  |   0.02956390   |  |  0.50902367 |
|    2948   |  0.03361702  |  0.00619888  |   0.03957748   |  |  0.54430962 |
|    2949   |  0.02193451  |  0.00858307  |   0.03123283   |  |  0.36001205 |
|    2950   |  0.02145767  |  0.01215935  |   0.02908707   |  |  0.36478043 |
|    2951   |  0.02121925  |  0.00882149  |   0.02932549   |  |  0.35738945 |
|    2952   |  0.01478195  |  0.00548363  |   0.01978874   |  |  0.25987625 |
|    2953   |  0.02169609  |  0.00858307  |   0.03433228   |  |  0.36549568 |
|    2954   |  0.01502037  |  0.00572205  |   0.02002716   |  |  0.32997131 |
|    2955   |  0.02145767  |  0.00882149  |   0.02908707   |  |  0.36597252 |
|    2956   |  0.02193451  |  0.00858307  |   0.02360344   |  |  0.36144257 |
|    2957   |  0.02717972  |  0.00882149  |   0.02908707   |  |  0.36406517 |
|    2958   |  0.02169609  |  0.00834465  |   0.02884865   |  |  0.37240982 |
|    2959   |  0.02193451  |  0.00905991  |   0.03623962   |  |  0.37407875 |
|    2960   |  0.02026558  |  0.00834465  |   0.02741814   |  |  0.34523010 |
|    2961   |  0.02169609  |  0.00882149  |   0.03528595   |  |  0.36168098 |
|    2962   |  0.02002716  |  0.00786781  |   0.02670288   |  |  0.34213066 |
|    2963   |  0.02670288  |  0.00834465  |   0.02932549   |  |  0.36406517 |
|    2964   |  0.02026558  |  0.00715256  |   0.03385544   |  |  0.34952164 |
|    2965   |  0.02217293  |  0.00858307  |   0.03337860   |  |  0.36454201 |
|    2966   |  0.02169609  |  0.00834465  |   0.04172325   |  |  0.38743019 |
|    2967   |  0.02193451  |  0.00905991  |   0.02980232   |  |  0.36978722 |
|    2968   |  0.02169609  |  0.00882149  |   0.02908707   |  |  0.36835670 |
|    2969   |  0.02169609  |  0.00905991  |   0.03457069   |  |  0.36549568 |
|    2970   |  0.02145767  |  0.00834465  |   0.02932549   |  |  0.36621094 |
|    2971   |  0.01502037  |  0.00572205  |   0.01978874   |  |  0.31256676 |
|    2972   |  0.02145767  |  0.00929832  |   0.03457069   |  |  0.37550926 |
|    2973   |  0.02169609  |  0.00572205  |   0.02002716   |  |  0.33378601 |
|    2974   |  0.02145767  |  0.00882149  |   0.03147125   |  |  0.37384033 |
|    2975   |  0.02145767  |  0.00810623  |   0.02527237   |  |  0.35619736 |
|    2976   |  0.02169609  |  0.00858307  |   0.02884865   |  |  0.36692619 |
|    2977   |  0.02121925  |  0.00810623  |   0.03433228   |  |  0.36287308 |
|    2978   |  0.01525879  |  0.00596046  |   0.01955032   |  |  0.25606155 |
|    2979   |  0.02193451  |  0.00834465  |   0.02956390   |  |  0.36835670 |
|    2980   |  0.02193451  |  0.00953674  |   0.03457069   |  |  0.37837029 |
|    2981   |  0.02145767  |  0.00858307  |   0.02861023   |  |  0.36120415 |
|    2982   |  0.01502037  |  0.00691414  |   0.01955032   |  |  0.29325485 |
|    2983   |  0.02169609  |  0.00858307  |   0.03504753   |  |  0.37264824 |
|    2984   |  0.02002716  |  0.00762939  |   0.02646446   |  |  0.34332275 |
|    2985   |  0.04148483  |  0.00572205  |   0.03743172   |  |  0.59747696 |
|    2986   |  0.03409386  |  0.00619888  |   0.03051758   |  |  0.54717064 |
|    2987   |  0.03361702  |  0.00619888  |   0.02932549   |  |  0.56624413 |
|    2988   |  0.01478195  |  0.00619888  |   0.02479553   |  |  0.25224686 |
|    2989   |  0.02145767  |  0.00619888  |   0.03027916   |  |  0.35047531 |
|    2990   |  0.01478195  |  0.00548363  |   0.01955032   |  |  0.25963783 |
|    2991   |  0.01478195  |  0.00572205  |   0.02956390   |  |  0.25582314 |
|    2992   |  0.02002716  |  0.00739098  |   0.02741814   |  |  0.36525726 |
|    2993   |  0.01502037  |  0.00596046  |   0.02002716   |  |  0.24843216 |
|    2994   |  0.02026558  |  0.00834465  |   0.02670288   |  |  0.36358833 |
|    2995   |  0.03767014  |  0.00834465  |   0.03647804   |  |  0.58031082 |
|    2996   |  0.03743172  |  0.00739098  |   0.04601479   |  |  0.62251091 |
|    2997   |  0.03242493  |  0.00643730  |   0.02980232   |  |  0.49853325 |
|    2998   |  0.03314018  |  0.00572205  |   0.02932549   |  |  0.57625771 |
|    2999   |  0.01502037  |  0.00596046  |   0.02026558   |  |  0.25367737 |
|    3000   |  0.01502037  |  0.00572205  |   0.02813339   |  |  0.25796890 |
|    3001   |  0.01382828  |  0.01001358  |   0.01955032   |  |  0.28157234 |
|    3002   |  0.01287460  |  0.00548363  |   0.01811981   |  |  0.25081635 |
|    3003   |  0.01335144  |  0.00500679  |   0.01931190   |  |  0.25081635 |
|    3004   |  0.01335144  |  0.00548363  |   0.02145767   |  |  0.24223328 |
|    3005   |  0.01168251  |  0.00524521  |   0.01907349   |  |  0.24580956 |
|    3006   |  0.01144409  |  0.00500679  |   0.01811981   |  |  0.24747849 |
|    3007   |  0.01335144  |  0.00643730  |   0.02956390   |  |  0.31805038 |
|    3008   |  0.01025200  |  0.00500679  |   0.01716614   |  |  0.22840500 |
|    3009   |  0.01406670  |  0.00524521  |   0.01764297   |  |  0.25081635 |
|    3010   |  0.00977516  |  0.00524521  |   0.01740456   |  |  0.22649765 |
|    3011   |  0.01215935  |  0.00500679  |   0.01811981   |  |  0.23722649 |
|    3012   |  0.02074242  |  0.00667572  |   0.02479553   |  |  0.34570694 |
|    3013   |  0.01692772  |  0.00667572  |   0.02527237   |  |  0.32448769 |
|    3014   |  0.03504753  |  0.00643730  |   0.01931190   |  |  0.28467178 |
|    3015   |  0.01263618  |  0.00667572  |   0.02717972   |  |  0.31733513 |
|    3016   |  0.03576279  |  0.00786781  |   0.03647804   |  |  0.62489510 |
|    3017   |  0.03790855  |  0.00834465  |   0.03552437   |  |  0.60462952 |
|    3018   |  0.03576279  |  0.00739098  |   0.04792213   |  |  0.59199333 |
|    3019   |  0.04887581  |  0.00786781  |   0.03814697   |  |  0.59580803 |
|    3020   |  0.04887581  |  0.00786781  |   0.03862381   |  |  0.59652328 |
|    3021   |  0.04959106  |  0.00762939  |   0.03671646   |  |  0.59819221 |
|    3022   |  0.03767014  |  0.00786781  |   0.03600121   |  |  0.59080124 |
|    3023   |  0.03671646  |  0.00739098  |   0.04816055   |  |  0.58150291 |
|    3024   |  0.03671646  |  0.00739098  |   0.03623962   |  |  0.56624413 |
|    3025   |  0.03814697  |  0.00786781  |   0.03600121   |  |  0.58221817 |
|    3026   |  0.03790855  |  0.00810623  |   0.05030632   |  |  0.58436394 |
|    3027   |  0.03719330  |  0.00786781  |   0.03814697   |  |  0.58054924 |
|    3028   |  0.03647804  |  0.00953674  |   0.03957748   |  |  0.58221817 |
|    3029   |  0.03767014  |  0.00739098  |   0.03719330   |  |  0.57482719 |
|    3030   |  0.03671646  |  0.00786781  |   0.03647804   |  |  0.58317184 |
|    3031   |  0.03767014  |  0.00786781  |   0.03790855   |  |  0.57530403 |
|    3032   |  0.03862381  |  0.00882149  |   0.03790855   |  |  0.62108040 |
|    3033   |  0.03242493  |  0.00619888  |   0.02884865   |  |  0.51259995 |
|    3034   |  0.03266335  |  0.00572205  |   0.04029274   |  |  0.55432320 |
|    3035   |  0.03719330  |  0.00762939  |   0.03600121   |  |  0.57196617 |
|    3036   |  0.03719330  |  0.00762939  |   0.03862381   |  |  0.59938431 |
|    3037   |  0.03361702  |  0.00548363  |   0.02932549   |  |  0.55313110 |
|    3038   |  0.03218651  |  0.00572205  |   0.02956390   |  |  0.56505203 |
|    3039   |  0.02145767  |  0.00929832  |   0.03767014   |  |  0.49018860 |
|    3040   |  0.02384186  |  0.00929832  |   0.03004074   |  |  0.45657158 |
|    3041   |  0.02050400  |  0.00762939  |   0.02670288   |  |  0.35810471 |
|    3042   |  0.02598763  |  0.00762939  |   0.02980232   |  |  0.35095215 |
|    3043   |  0.03266335  |  0.00548363  |   0.02980232   |  |  0.51164627 |
|    3044   |  0.03886223  |  0.00596046  |   0.02932549   |  |  0.57983398 |
|    3045   |  0.02074242  |  0.00834465  |   0.02741814   |  |  0.35023689 |
|    3046   |  0.03409386  |  0.00548363  |   0.03123283   |  |  0.55956841 |
|    3047   |  0.03314018  |  0.00548363  |   0.03981590   |  |  0.55956841 |
|    3048   |  0.03123283  |  0.00572205  |   0.02932549   |  |  0.49185753 |
|    3049   |  0.01502037  |  0.00572205  |   0.01955032   |  |  0.25868416 |
|    3050   |  0.02145767  |  0.00858307  |   0.03600121   |  |  0.37431717 |
|    3051   |  0.02193451  |  0.01001358  |   0.03170967   |  |  0.38146973 |
|    3052   |  0.01478195  |  0.01025200  |   0.02002716   |  |  0.25534630 |
|    3053   |  0.01835823  |  0.00572205  |   0.02145767   |  |  0.32091141 |
|    3054   |  0.01788139  |  0.00858307  |   0.02551079   |  |  0.36144257 |
|    3055   |  0.02169609  |  0.00834465  |   0.03242493   |  |  0.38242340 |
|    3056   |  0.02169609  |  0.00834465  |   0.03910065   |  |  0.37431717 |
|    3057   |  0.03886223  |  0.00858307  |   0.03886223   |  |  0.61345100 |
|    3058   |  0.02193451  |  0.00810623  |   0.03433228   |  |  0.38027763 |
|    3059   |  0.02384186  |  0.00834465  |   0.02717972   |  |  0.36144257 |
|    3060   |  0.01621246  |  0.00762939  |   0.02431870   |  |  0.35715103 |
|    3061   |  0.02026558  |  0.00762939  |   0.02861023   |  |  0.34046173 |
|    3062   |  0.03147125  |  0.00619888  |   0.03027916   |  |  0.50544739 |
|    3063   |  0.03743172  |  0.00858307  |   0.03886223   |  |  0.61416626 |
|    3064   |  0.03719330  |  0.00786781  |   0.03886223   |  |  0.59008598 |
|    3065   |  0.03790855  |  0.00596046  |   0.02956390   |  |  0.49734116 |
|    3066   |  0.03242493  |  0.00524521  |   0.03981590   |  |  0.55074692 |
|    3067   |  0.03314018  |  0.00548363  |   0.02884865   |  |  0.49400330 |
|    3068   |  0.04053116  |  0.00977516  |   0.04053116   |  |  0.76794624 |
|    3069   |  0.03767014  |  0.00834465  |   0.03933907   |  |  0.60606003 |
|    3070   |  0.03719330  |  0.00762939  |   0.03790855   |  |  0.58007240 |
|    3071   |  0.03194809  |  0.00596046  |   0.03242493   |  |  0.52332878 |
|    3072   |  0.03242493  |  0.00572205  |   0.02980232   |  |  0.53501129 |
|    3073   |  0.03194809  |  0.00596046  |   0.02884865   |  |  0.55789948 |
|    3074   |  0.03862381  |  0.01025200  |   0.04720688   |  |  0.62084198 |
|    3075   |  0.03910065  |  0.00882149  |   0.03838539   |  |  0.61988831 |
|    3076   |  0.03743172  |  0.00786781  |   0.03695488   |  |  0.58937073 |
|    3077   |  0.03767014  |  0.00858307  |   0.04386902   |  |  0.63896179 |
|    3078   |  0.04196167  |  0.00524521  |   0.02884865   |  |  0.55909157 |
|    3079   |  0.03266335  |  0.00572205  |   0.04243851   |  |  0.56886673 |
|    3080   |  0.03218651  |  0.00596046  |   0.03314018   |  |  0.57530403 |
|    3081   |  0.13375282  |  0.00953674  |   0.03027916   |  |  0.51259995 |
|    3082   |  0.02765656  |  0.00834465  |   0.02980232   |  |  0.39458275 |
|    3083   |  0.02193451  |  0.00834465  |   0.02956390   |  |  0.36907196 |
|    3084   |  0.02169609  |  0.00858307  |   0.02956390   |  |  0.38552284 |
|    3085   |  0.02121925  |  0.00834465  |   0.03552437   |  |  0.37503242 |
|    3086   |  0.02169609  |  0.00953674  |   0.02908707   |  |  0.38337708 |
|    3087   |  0.02169609  |  0.00882149  |   0.03528595   |  |  0.37789345 |
|    3088   |  0.01621246  |  0.00572205  |   0.02050400   |  |  0.27441978 |
|    3089   |  0.01478195  |  0.00572205  |   0.02002716   |  |  0.26273727 |
|    3090   |  0.01645088  |  0.00596046  |   0.02622604   |  |  0.35452843 |
|    3091   |  0.01120567  |  0.00476837  |   0.01740456   |  |  0.23889542 |
|    3092   |  0.02789497  |  0.00834465  |   0.02908707   |  |  0.37860870 |
|    3093   |  0.01478195  |  0.00572205  |   0.02384186   |  |  0.25725365 |
|    3094   |  0.02694130  |  0.00834465  |   0.02980232   |  |  0.37431717 |
|    3095   |  0.02145767  |  0.00929832  |   0.02980232   |  |  0.38456917 |
|    3096   |  0.01478195  |  0.00572205  |   0.01978874   |  |  0.25224686 |
|    3097   |  0.02169609  |  0.00572205  |   0.01978874   |  |  0.36835670 |
|    3098   |  0.02193451  |  0.00810623  |   0.03552437   |  |  0.38170815 |
|    3099   |  0.02193451  |  0.00786781  |   0.02932549   |  |  0.36811829 |
|    3100   |  0.01502037  |  0.00572205  |   0.01955032   |  |  0.25606155 |
|    3101   |  0.02169609  |  0.00834465  |   0.02074242   |  |  0.36764145 |
|    3102   |  0.02169609  |  0.00929832  |   0.02884865   |  |  0.38123131 |
|    3103   |  0.01502037  |  0.00977516  |   0.01931190   |  |  0.26440620 |
|    3104   |  0.01502037  |  0.00572205  |   0.02026558   |  |  0.25367737 |
|    3105   |  0.02026558  |  0.00858307  |   0.02670288   |  |  0.36621094 |
|    3106   |  0.05340576  |  0.00810623  |   0.04410744   |  |  0.62036514 |
|    3107   |  0.04363060  |  0.00810623  |   0.03862381   |  |  0.60486794 |
|    3108   |  0.03170967  |  0.00548363  |   0.02956390   |  |  0.53930283 |
|    3109   |  0.03147125  |  0.00715256  |   0.03075600   |  |  0.64539909 |
|    3110   |  0.02694130  |  0.00858307  |   0.02932549   |  |  0.38647652 |
|    3111   |  0.03695488  |  0.00882149  |   0.03981590   |  |  0.61869621 |
|    3112   |  0.03814697  |  0.00739098  |   0.03838539   |  |  0.54812431 |
|    3113   |  0.03218651  |  0.00548363  |   0.02932549   |  |  0.54311752 |
|    3114   |  0.03290176  |  0.00548363  |   0.04220009   |  |  0.55599213 |
|    3115   |  0.03242493  |  0.00572205  |   0.02980232   |  |  0.54478645 |
|    3116   |  0.04768372  |  0.00572205  |   0.02980232   |  |  0.57458878 |
|    3117   |  0.05197525  |  0.00548363  |   0.03099442   |  |  0.58126450 |
|    3118   |  0.03838539  |  0.00882149  |   0.03910065   |  |  0.61678886 |
|    3119   |  0.02193451  |  0.00834465  |   0.02956390   |  |  0.38862228 |
|    3120   |  0.02169609  |  0.01001358  |   0.03600121   |  |  0.38671494 |
|    3121   |  0.01478195  |  0.00572205  |   0.02002716   |  |  0.25320053 |
|    3122   |  0.02121925  |  0.00905991  |   0.03552437   |  |  0.37908554 |
|    3123   |  0.02050400  |  0.00715256  |   0.02670288   |  |  0.36406517 |
|    3124   |  0.02193451  |  0.00882149  |   0.02908707   |  |  0.38266182 |
|    3125   |  0.02694130  |  0.00834465  |   0.03218651   |  |  0.38123131 |
|    3126   |  0.02169609  |  0.00810623  |   0.02956390   |  |  0.37050247 |
|    3127   |  0.02527237  |  0.00858307  |   0.02980232   |  |  0.38075447 |
|    3128   |  0.01502037  |  0.00572205  |   0.02360344   |  |  0.33617020 |
|    3129   |  0.02193451  |  0.00810623  |   0.02956390   |  |  0.37264824 |
|    3130   |  0.02145767  |  0.00786781  |   0.03600121   |  |  0.37765503 |
|    3131   |  0.02169609  |  0.00834465  |   0.02956390   |  |  0.36883354 |
|    3132   |  0.02336502  |  0.00596046  |   0.01955032   |  |  0.27799606 |
|    3133   |  0.02527237  |  0.00786781  |   0.03027916   |  |  0.35309792 |
|    3134   |  0.02050400  |  0.00739098  |   0.02670288   |  |  0.34403801 |
|    3135   |  0.03838539  |  0.00810623  |   0.03743172   |  |  0.61535835 |
|    3136   |  0.03719330  |  0.00810623  |   0.04887581   |  |  0.60033798 |
|    3137   |  0.03719330  |  0.00762939  |   0.05221367   |  |  0.60653687 |
|    3138   |  0.03719330  |  0.00810623  |   0.05936623   |  |  0.60582161 |
|    3139   |  0.03838539  |  0.00739098  |   0.03671646   |  |  0.61416626 |
|    3140   |  0.03767014  |  0.00882149  |   0.03814697   |  |  0.62608719 |
|    3141   |  0.03647804  |  0.00858307  |   0.04005432   |  |  0.60558319 |
|    3142   |  0.05316734  |  0.00786781  |   0.03695488   |  |  0.60009956 |
|    3143   |  0.05292892  |  0.00882149  |   0.03623962   |  |  0.62632561 |
|    3144   |  0.03814697  |  0.00762939  |   0.04887581   |  |  0.59747696 |
|    3145   |  0.03814697  |  0.00762939  |   0.03576279   |  |  0.59294701 |
|    3146   |  0.03623962  |  0.00786781  |   0.03671646   |  |  0.58650970 |
|    3147   |  0.03767014  |  0.00834465  |   0.03647804   |  |  0.60462952 |
|    3148   |  0.03242493  |  0.00619888  |   0.02932549   |  |  0.55694580 |
|    3149   |  0.05483627  |  0.00643730  |   0.03218651   |  |  0.50282478 |
|    3150   |  0.03743172  |  0.00810623  |   0.03623962   |  |  0.60415268 |
|    3151   |  0.03600121  |  0.00762939  |   0.03623962   |  |  0.62942505 |
|    3152   |  0.03767014  |  0.00762939  |   0.03790855   |  |  0.60939789 |
|    3153   |  0.03790855  |  0.00834465  |   0.03647804   |  |  0.60415268 |
|    3154   |  0.03671646  |  0.02121925  |   0.03647804   |  |  0.61511993 |
|    3155   |  0.03743172  |  0.00834465  |   0.03623962   |  |  0.60939789 |
|    3156   |  0.04291534  |  0.00762939  |   0.03600121   |  |  0.64253807 |
|    3157   |  0.03790855  |  0.00834465  |   0.04267693   |  |  0.62465668 |
|    3158   |  0.01525879  |  0.00572205  |   0.01978874   |  |  0.26273727 |
|    3159   |  0.01955032  |  0.00715256  |   0.02741814   |  |  0.40435791 |
|    3160   |  0.02217293  |  0.00810623  |   0.03504753   |  |  0.36311150 |
|    3161   |  0.03290176  |  0.00572205  |   0.02908707   |  |  0.59485435 |
|    3162   |  0.03814697  |  0.00858307  |   0.03695488   |  |  0.62537193 |
|    3163   |  0.05030632  |  0.00762939  |   0.03647804   |  |  0.62584877 |
|    3164   |  0.04076958  |  0.00953674  |   0.03910065   |  |  0.69165230 |
|    3165   |  0.03933907  |  0.00786781  |   0.04506111   |  |  0.65946579 |
|    3166   |  0.03838539  |  0.00882149  |   0.03671646   |  |  0.65445900 |
|    3167   |  0.04839897  |  0.00786781  |   0.03647804   |  |  0.63490868 |
|    3168   |  0.03862381  |  0.00786781  |   0.04076958   |  |  0.59270859 |
|    3169   |  0.03671646  |  0.00786781  |   0.03600121   |  |  0.60462952 |
|    3170   |  0.03743172  |  0.00786781  |   0.03528595   |  |  0.63943863 |
|    3171   |  0.03910065  |  0.00715256  |   0.05507469   |  |  0.62870979 |
|    3172   |  0.03361702  |  0.00619888  |   0.03027916   |  |  0.54407120 |
