

Timing Results, ECC
+-----------+--------------+------------+-------------+--+------------+
| Device ID | Key Gen (ms) | Sign (ms)  | Verify (ms) |  | Auth. (ms) |
|    4362   |  0.02026558  | 0.32138824 |  0.75149536 |  | 2.12812424 |
|    4363   |  0.02074242  | 0.32663345 |  0.73409081 |  | 2.13599205 |
|    4364   |  0.02050400  | 0.31542778 |  0.73981285 |  | 2.10428238 |
|    4365   |  0.02002716  | 0.31471252 |  0.73456764 |  | 2.10928917 |
|    4366   |  0.02026558  | 0.32448769 |  0.74052811 |  | 2.12383270 |
|    4367   |  0.02074242  | 0.31638145 |  0.74028969 |  | 2.11691856 |
|    4368   |  0.02050400  | 0.31661987 |  0.73933601 |  | 2.11668015 |
|    4369   |  0.02002716  | 0.31948090 |  0.73456764 |  | 2.10976601 |
|    4370   |  0.02026558  | 0.31304359 |  0.73814392 |  | 2.10666656 |
|    4371   |  0.02002716  | 0.31423569 |  0.74267387 |  | 2.10976601 |
|    4372   |  0.02026558  | 0.31709671 |  0.73385239 |  | 2.11405754 |
|    4373   |  0.01978874  | 0.31590462 |  0.73885918 |  | 2.11167336 |
|    4374   |  0.02026558  | 0.31471252 |  0.73647499 |  | 2.10642815 |
|    4375   |  0.02002716  | 0.32114983 |  0.73838234 |  | 2.12454796 |
|    4376   |  0.02026558  | 0.31709671 |  0.74243546 |  | 2.11477280 |
|    4377   |  0.02098083  | 0.32377243 |  0.74958801 |  | 2.15935707 |
|    4378   |  0.02169609  | 0.32091141 |  0.75435638 |  | 2.12836266 |
|    4379   |  0.02098083  | 0.32448769 |  0.73361397 |  | 2.11167336 |
|    4380   |  0.02026558  | 0.31518936 |  0.73647499 |  | 2.11143494 |
|    4381   |  0.02050400  | 0.32091141 |  0.73194504 |  | 2.10976601 |
|    4382   |  0.01978874  | 0.31757355 |  0.74005127 |  | 2.11238861 |
|    4383   |  0.02050400  | 0.31685829 |  0.73790550 |  | 2.11048126 |
|    4384   |  0.02050400  | 0.31685829 |  0.74100494 |  | 2.11644173 |
|    4385   |  0.02026558  | 0.32448769 |  0.73552132 |  | 2.11381912 |
|    4386   |  0.02026558  | 0.31661987 |  0.73981285 |  | 2.11358070 |
|    4387   |  0.02026558  | 0.31638145 |  0.73480606 |  | 2.10905075 |
|    4388   |  0.02002716  | 0.32067299 |  0.73814392 |  | 2.11763382 |
|    4389   |  0.02050400  | 0.31733513 |  0.74338913 |  | 2.12430954 |
|    4390   |  0.02074242  | 0.31638145 |  0.75197220 |  | 2.14838982 |
|    4391   |  0.02074242  | 0.32067299 |  0.73385239 |  | 2.11358070 |
|    4392   |  0.02360344  | 0.32281876 |  0.74195862 |  | 2.13193893 |
|    4393   |  0.02050400  | 0.32138824 |  0.74005127 |  | 2.12526321 |
|    4394   |  0.02098083  | 0.32138824 |  0.73909760 |  | 2.11548805 |
|    4395   |  0.02169609  | 0.32305717 |  0.73122978 |  | 2.13265419 |
|    4396   |  0.02026558  | 0.31304359 |  0.74219704 |  | 2.10976601 |
|    4397   |  0.02026558  | 0.31876564 |  0.73957443 |  | 2.12550163 |
|    4398   |  0.02026558  | 0.31518936 |  0.73742867 |  | 2.10666656 |
|    4399   |  0.02026558  | 0.31614304 |  0.73909760 |  | 2.11024284 |
|    4400   |  0.02050400  | 0.31781197 |  0.73313713 |  | 2.10785866 |
|    4401   |  0.02002716  | 0.31495094 |  0.73552132 |  | 2.10905075 |
|    4402   |  0.02026558  | 0.31685829 |  0.75244904 |  | 2.15291977 |
|    4403   |  0.02026558  | 0.31781197 |  0.75554848 |  | 2.13098526 |
|    4404   |  0.02098083  | 0.32305717 |  0.73027611 |  | 2.11024284 |
|    4405   |  0.02026558  | 0.31375885 |  0.74076653 |  | 2.11477280 |
|    4406   |  0.02074242  | 0.32234192 |  0.73266029 |  | 2.11787224 |
|    4407   |  0.02026558  | 0.31638145 |  0.73552132 |  | 2.10595131 |
|    4408   |  0.02026558  | 0.31495094 |  0.73575974 |  | 2.10356712 |
|    4409   |  0.02074242  | 0.31757355 |  0.73671341 |  | 2.11143494 |
|    4410   |  0.02074242  | 0.31995773 |  0.74172020 |  | 2.11644173 |
|    4411   |  0.02026558  | 0.32424927 |  0.73575974 |  | 2.11548805 |
|    4412   |  0.02050400  | 0.31495094 |  0.73838234 |  | 2.10738182 |
|    4413   |  0.02002716  | 0.31948090 |  0.73170662 |  | 2.10428238 |
|    4414   |  0.02026558  | 0.31447411 |  0.73647499 |  | 2.10404396 |
|    4415   |  0.02026558  | 0.31566620 |  0.74052811 |  | 2.11238861 |
|    4416   |  0.02050400  | 0.31900406 |  0.73766708 |  | 2.11691856 |
|    4417   |  0.02074242  | 0.32639503 |  0.73766708 |  | 2.14862823 |
|    4418   |  0.02026558  | 0.31399727 |  0.73981285 |  | 2.10261345 |
|    4419   |  0.02026558  | 0.31948090 |  0.73742867 |  | 2.12311745 |
|    4420   |  0.02026558  | 0.31447411 |  0.74601173 |  | 2.12144852 |
|    4421   |  0.02121925  | 0.31852722 |  0.75364113 |  | 2.14028358 |
|    4422   |  0.02098083  | 0.33068657 |  0.73289871 |  | 2.12979317 |
|    4423   |  0.02002716  | 0.31661987 |  0.73742867 |  | 2.11548805 |
|    4424   |  0.02026558  | 0.31685829 |  0.74625015 |  | 2.11763382 |
|    4425   |  0.02050400  | 0.32615662 |  0.73313713 |  | 2.12526321 |
|    4426   |  0.02002716  | 0.31471252 |  0.73266029 |  | 2.09617615 |
|    4427   |  0.02050400  | 0.32019615 |  0.74005127 |  | 2.11954117 |
|    4428   |  0.02050400  | 0.31805038 |  0.73671341 |  | 2.11834908 |
|    4429   |  0.02002716  | 0.37622452 |  0.74195862 |  | 2.21323967 |
|    4430   |  0.02241135  | 0.31566620 |  0.75817108 |  | 2.14719772 |
|    4431   |  0.02145767  | 0.31852722 |  0.73528290 |  | 2.10189819 |
|    4432   |  0.02098083  | 0.31518936 |  0.73528290 |  | 2.10142136 |
|    4433   |  0.02026558  | 0.31399727 |  0.73337555 |  | 2.09856033 |
|    4434   |  0.02050400  | 0.31280518 |  0.74720383 |  | 2.12645531 |
|    4435   |  0.02074242  | 0.31733513 |  0.73504448 |  | 2.09856033 |
|    4436   |  0.02074242  | 0.31185150 |  0.73385239 |  | 2.09689140 |
|    4437   |  0.02026558  | 0.31352043 |  0.73361397 |  | 2.09426880 |
|    4438   |  0.02026558  | 0.31971931 |  0.74768066 |  | 2.12669373 |
|    4439   |  0.02026558  | 0.32258034 |  0.72932243 |  | 2.10094452 |
|    4440   |  0.02050400  | 0.31256676 |  0.73909760 |  | 2.10142136 |
|    4441   |  0.02074242  | 0.31852722 |  0.73671341 |  | 2.10857391 |
|    4442   |  0.02050400  | 0.31328201 |  0.73480606 |  | 2.10404396 |
|    4443   |  0.02074242  | 0.31399727 |  0.74505806 |  | 2.11071968 |
|    4444   |  0.02074242  | 0.31971931 |  0.72765350 |  | 2.11668015 |
|    4445   |  0.02002716  | 0.31614304 |  0.73313713 |  | 2.09903717 |
|    4446   |  0.02002716  | 0.31375885 |  0.73289871 |  | 2.09784508 |
|    4447   |  0.02026558  | 0.31185150 |  0.73242188 |  | 2.09450722 |
|    4448   |  0.02026558  | 0.31614304 |  0.72884560 |  | 2.09736824 |
|    4449   |  0.02026558  | 0.31375885 |  0.73623657 |  | 2.10022926 |
|    4450   |  0.01955032  | 0.31328201 |  0.73409081 |  | 2.09259987 |
|    4451   |  0.02002716  | 0.31757355 |  0.73742867 |  | 2.10666656 |
|    4452   |  0.01978874  | 0.31375885 |  0.73862076 |  | 2.10428238 |
|    4453   |  0.02002716  | 0.31876564 |  0.73313713 |  | 2.11143494 |
|    4454   |  0.02026558  | 0.31304359 |  0.72813034 |  | 2.09569931 |
|    4455   |  0.01978874  | 0.31614304 |  0.73814392 |  | 2.11143494 |
|    4456   |  0.02002716  | 0.31328201 |  0.74768066 |  | 2.10857391 |
|    4457   |  0.02145767  | 0.31304359 |  0.75173378 |  | 2.14171410 |
|    4458   |  0.02050400  | 0.32567978 |  0.73957443 |  | 2.11238861 |
|    4459   |  0.02074242  | 0.31447411 |  0.73480606 |  | 2.09736824 |
|    4460   |  0.02050400  | 0.31709671 |  0.73456764 |  | 2.10428238 |
|    4461   |  0.02026558  | 0.31828880 |  0.72884560 |  | 2.09689140 |
|    4462   |  0.02026558  | 0.31280518 |  0.73432922 |  | 2.09569931 |
|    4463   |  0.02050400  | 0.32043457 |  0.73552132 |  | 2.10881233 |
|    4464   |  0.02026558  | 0.32901764 |  0.75030327 |  | 2.16245651 |
|    4465   |  0.02050400  | 0.32258034 |  0.74434280 |  | 2.14958191 |
|    4466   |  0.02002716  | 0.31518936 |  0.73528290 |  | 2.10452080 |
|    4467   |  0.01978874  | 0.31685829 |  0.73623657 |  | 2.11215019 |
|    4468   |  0.02026558  | 0.31876564 |  0.73742867 |  | 2.11358070 |
|    4469   |  0.02026558  | 0.32019615 |  0.73695183 |  | 2.11405754 |
|    4470   |  0.02050400  | 0.31733513 |  0.75197220 |  | 2.12621689 |
|    4471   |  0.02074242  | 0.32186508 |  0.73432922 |  | 2.11930275 |
|    4472   |  0.02050400  | 0.31352043 |  0.75292587 |  | 2.12812424 |
|    4473   |  0.02026558  | 0.31948090 |  0.73003769 |  | 2.11238861 |
|    4474   |  0.02002716  | 0.31590462 |  0.73528290 |  | 2.10881233 |
|    4475   |  0.02050400  | 0.31661987 |  0.73647499 |  | 2.10714340 |
|    4476   |  0.02026558  | 0.31518936 |  0.73647499 |  | 2.10666656 |
|    4477   |  0.02026558  | 0.32019615 |  0.73671341 |  | 2.11000443 |
|    4478   |  0.02336502  | 0.31542778 |  0.73575974 |  | 2.10595131 |
|    4479   |  0.02002716  | 0.31185150 |  0.73432922 |  | 2.09927559 |
|    4480   |  0.02026558  | 0.31685829 |  0.73051453 |  | 2.09999084 |
|    4481   |  0.02002716  | 0.31661987 |  0.74267387 |  | 2.13694572 |
|    4482   |  0.01978874  | 0.31328201 |  0.73552132 |  | 2.09903717 |
|    4483   |  0.01978874  | 0.31924248 |  0.73266029 |  | 2.10165977 |
|    4484   |  0.02074242  | 0.31971931 |  0.73170662 |  | 2.10022926 |
|    4485   |  0.02002716  | 0.31471252 |  0.73647499 |  | 2.10332870 |
|    4486   |  0.01978874  | 0.31375885 |  0.73742867 |  | 2.10046768 |
|    4487   |  0.02002716  | 0.31900406 |  0.74219704 |  | 2.11954117 |
|    4488   |  0.02074242  | 0.31542778 |  0.75125694 |  | 2.12287903 |
|    4489   |  0.02074242  | 0.32091141 |  0.73361397 |  | 2.12717056 |
|    4490   |  0.02026558  | 0.31375885 |  0.73552132 |  | 2.09522247 |
|    4491   |  0.02098083  | 0.31661987 |  0.74124336 |  | 2.11739540 |
|    4492   |  0.01978874  | 0.31566620 |  0.73623657 |  | 2.10595131 |
|    4493   |  0.02026558  | 0.31995773 |  0.73504448 |  | 2.10905075 |
|    4494   |  0.02026558  | 0.31685829 |  0.74124336 |  | 2.12121010 |
|    4495   |  0.02050400  | 0.31900406 |  0.73957443 |  | 2.12121010 |
|    4496   |  0.02074242  | 0.32162666 |  0.73575974 |  | 2.11834908 |
|    4497   |  0.02026558  | 0.31542778 |  0.73504448 |  | 2.10762024 |
|    4498   |  0.01978874  | 0.31566620 |  0.73552132 |  | 2.10523605 |
|    4499   |  0.01955032  | 0.31495094 |  0.75697899 |  | 2.14719772 |
|    4500   |  0.02264977  | 0.32138824 |  0.75531006 |  | 2.15530396 |
|    4501   |  0.02098083  | 0.32281876 |  0.74434280 |  | 2.15220451 |
|    4502   |  0.02074242  | 0.32520294 |  0.72097778 |  | 2.11334229 |
|    4503   |  0.02002716  | 0.31399727 |  0.75340271 |  | 2.13408470 |
|    4504   |  0.02098083  | 0.32329559 |  0.73552132 |  | 2.10881233 |
|    4505   |  0.02050400  | 0.32162666 |  0.75173378 |  | 2.12955475 |
|    4506   |  0.02074242  | 0.31924248 |  0.73313713 |  | 2.11477280 |
|    4507   |  0.01978874  | 0.31232834 |  0.75268745 |  | 2.13909149 |
|    4508   |  0.02074242  | 0.32281876 |  0.75197220 |  | 2.14576721 |
|    4509   |  0.02002716  | 0.31566620 |  0.73528290 |  | 2.10142136 |
|    4510   |  0.02002716  | 0.30851364 |  0.75030327 |  | 2.11930275 |
|    4511   |  0.02050400  | 0.32186508 |  0.72431564 |  | 2.10022926 |
|    4512   |  0.01955032  | 0.31542778 |  0.73838234 |  | 2.11358070 |
|    4513   |  0.02026558  | 0.31971931 |  0.75387955 |  | 2.13742256 |
|    4514   |  0.02074242  | 0.32138824 |  0.73194504 |  | 2.10332870 |
|    4515   |  0.02026558  | 0.32234192 |  0.74982643 |  | 2.14910507 |
|    4516   |  0.02050400  | 0.31352043 |  0.73838234 |  | 2.09951401 |
|    4517   |  0.02002716  | 0.31590462 |  0.73289871 |  | 2.10046768 |
|    4518   |  0.02002716  | 0.32305717 |  0.75316429 |  | 2.15196609 |
|    4519   |  0.02336502  | 0.31352043 |  0.73361397 |  | 2.09593773 |
|    4520   |  0.02050400  | 0.31065941 |  0.73814392 |  | 2.10022926 |
|    4521   |  0.02026558  | 0.32496452 |  0.73575974 |  | 2.12121010 |
|    4522   |  0.02002716  | 0.31471252 |  0.73838234 |  | 2.10380554 |
|    4523   |  0.02026558  | 0.31590462 |  0.73647499 |  | 2.10738182 |
|    4524   |  0.01978874  | 0.32019615 |  0.73242188 |  | 2.10189819 |
|    4525   |  0.02002716  | 0.31447411 |  0.73719025 |  | 2.10165977 |
|    4526   |  0.01978874  | 0.31375885 |  0.74219704 |  | 2.10785866 |
|    4527   |  0.02002716  | 0.31852722 |  0.73671341 |  | 2.10738182 |
|    4528   |  0.02026558  | 0.31924248 |  0.75531006 |  | 2.13503838 |
|    4529   |  0.02098083  | 0.32162666 |  0.73099136 |  | 2.11191177 |
|    4530   |  0.02026558  | 0.31280518 |  0.73528290 |  | 2.10499763 |
|    4531   |  0.01978874  | 0.31661987 |  0.73385239 |  | 2.10332870 |
|    4532   |  0.01978874  | 0.31495094 |  0.73719025 |  | 2.10833549 |
|    4533   |  0.02002716  | 0.31709671 |  0.73575974 |  | 2.10809708 |
|    4534   |  0.02026558  | 0.31757355 |  0.73051453 |  | 2.09903717 |
|    4535   |  0.02026558  | 0.31661987 |  0.74434280 |  | 2.11238861 |
|    4536   |  0.02026558  | 0.31566620 |  0.73862076 |  | 2.10952759 |
|    4537   |  0.01978874  | 0.32186508 |  0.73409081 |  | 2.11262703 |
|    4538   |  0.01978874  | 0.31852722 |  0.74100494 |  | 2.11215019 |
|    4539   |  0.02002716  | 0.31638145 |  0.73623657 |  | 2.11286545 |
|    4540   |  0.02026558  | 0.31828880 |  0.73671341 |  | 2.11715698 |
|    4541   |  0.02026558  | 0.31948090 |  0.73575974 |  | 2.10905075 |
|    4542   |  0.02026558  | 0.32329559 |  0.74267387 |  | 2.14338303 |
|    4543   |  0.02002716  | 0.31232834 |  0.73313713 |  | 2.09259987 |
|    4544   |  0.02002716  | 0.32210350 |  0.73981285 |  | 2.12287903 |
|    4545   |  0.02336502  | 0.31471252 |  0.73504448 |  | 2.10189819 |
|    4546   |  0.02050400  | 0.31590462 |  0.73575974 |  | 2.11048126 |
|    4547   |  0.02026558  | 0.34546852 |  0.75268745 |  | 2.18296051 |
|    4548   |  0.02646446  | 0.31447411 |  0.75125694 |  | 2.12979317 |
|    4549   |  0.02098083  | 0.32281876 |  0.73599815 |  | 2.13766098 |
|    4550   |  0.01978874  | 0.31590462 |  0.74195862 |  | 2.10642815 |
|    4551   |  0.02050400  | 0.32234192 |  0.75197220 |  | 2.15864182 |
|    4552   |  0.02074242  | 0.32162666 |  0.73766708 |  | 2.11024284 |
|    4553   |  0.02026558  | 0.31971931 |  0.73122978 |  | 2.10690498 |
|    4554   |  0.02026558  | 0.31423569 |  0.73766708 |  | 2.10857391 |
|    4555   |  0.02050400  | 0.31566620 |  0.75626373 |  | 2.14672089 |
|    4556   |  0.02098083  | 0.32806396 |  0.74958801 |  | 2.15435028 |
|    4557   |  0.02050400  | 0.31042099 |  0.73337555 |  | 2.08687782 |
|    4558   |  0.02002716  | 0.31423569 |  0.73933601 |  | 2.11429596 |
|    4559   |  0.02050400  | 0.32401085 |  0.72693825 |  | 2.10237503 |
|    4560   |  0.02050400  | 0.31423569 |  0.73337555 |  | 2.09617615 |
|    4561   |  0.02026558  | 0.32401085 |  0.74291229 |  | 2.14672089 |
|    4562   |  0.02002716  | 0.31828880 |  0.72669983 |  | 2.09188461 |
|    4563   |  0.01978874  | 0.32162666 |  0.73361397 |  | 2.10833549 |
|    4564   |  0.02026558  | 0.32043457 |  0.73432922 |  | 2.11143494 |
|    4565   |  0.02026558  | 0.31447411 |  0.73528290 |  | 2.10165977 |
|    4566   |  0.01978874  | 0.31733513 |  0.73599815 |  | 2.10523605 |
|    4567   |  0.01978874  | 0.31447411 |  0.75268745 |  | 2.12144852 |
|    4568   |  0.02074242  | 0.32114983 |  0.73385239 |  | 2.11787224 |
|    4569   |  0.02026558  | 0.31733513 |  0.73218346 |  | 2.10261345 |
|    4570   |  0.02002716  | 0.31828880 |  0.74148178 |  | 2.11930275 |
|    4571   |  0.02050400  | 0.31495094 |  0.73719025 |  | 2.10714340 |
|    4572   |  0.02026558  | 0.32424927 |  0.73194504 |  | 2.11811066 |
|    4573   |  0.02050400  | 0.31447411 |  0.73695183 |  | 2.10404396 |
|    4574   |  0.02026558  | 0.31375885 |  0.73981285 |  | 2.10905075 |
|    4575   |  0.02026558  | 0.32663345 |  0.73456764 |  | 2.13575363 |
|    4576   |  0.01978874  | 0.31280518 |  0.73647499 |  | 2.10523605 |
|    4577   |  0.02050400  | 0.31256676 |  0.73361397 |  | 2.09784508 |
|    4578   |  0.02002716  | 0.31495094 |  0.73480606 |  | 2.10618973 |
|    4579   |  0.02026558  | 0.32210350 |  0.73766708 |  | 2.11572647 |
|    4580   |  0.02050400  | 0.31471252 |  0.73409081 |  | 2.09641457 |
|    4581   |  0.02026558  | 0.31566620 |  0.73480606 |  | 2.10094452 |
|    4582   |  0.02002716  | 0.32401085 |  0.73122978 |  | 2.10690498 |
|    4583   |  0.02026558  | 0.31185150 |  0.74124336 |  | 2.11334229 |
|    4584   |  0.02050400  | 0.31471252 |  0.74195862 |  | 2.10905075 |
|    4585   |  0.02074242  | 0.31805038 |  0.73051453 |  | 2.10285187 |
|    4586   |  0.02074242  | 0.31685829 |  0.75078011 |  | 2.13432312 |
|    4587   |  0.02098083  | 0.32305717 |  0.72860718 |  | 2.11477280 |
|    4588   |  0.01978874  | 0.31518936 |  0.73957443 |  | 2.09999084 |
|    4589   |  0.02050400  | 0.32114983 |  0.73361397 |  | 2.10404396 |
|    4590   |  0.02050400  | 0.31566620 |  0.73742867 |  | 2.10213661 |
|    4591   |  0.02002716  | 0.31852722 |  0.73575974 |  | 2.10738182 |
|    4592   |  0.02050400  | 0.31757355 |  0.75221062 |  | 2.14195251 |
|    4593   |  0.02050400  | 0.31399727 |  0.73599815 |  | 2.09784508 |
|    4594   |  0.02050400  | 0.31280518 |  0.75078011 |  | 2.11977959 |
|    4595   |  0.02074242  | 0.32448769 |  0.73337555 |  | 2.13551521 |
|    4596   |  0.02002716  | 0.31709671 |  0.74315071 |  | 2.11501122 |
|    4597   |  0.02050400  | 0.31757355 |  0.74052811 |  | 2.12430954 |
|    4598   |  0.02050400  | 0.31995773 |  0.73289871 |  | 2.10475922 |
|    4599   |  0.02336502  | 0.31471252 |  0.74362755 |  | 2.11358070 |
|    4600   |  0.02074242  | 0.31971931 |  0.74505806 |  | 2.13932991 |
|    4601   |  0.01978874  | 0.31757355 |  0.73695183 |  | 2.10070610 |
|    4602   |  0.02026558  | 0.31423569 |  0.72908401 |  | 2.09593773 |
|    4603   |  0.02050400  | 0.31566620 |  0.73552132 |  | 2.10094452 |
|    4604   |  0.02050400  | 0.31852722 |  0.74839592 |  | 2.13766098 |
|    4605   |  0.02050400  | 0.32162666 |  0.73027611 |  | 2.10213661 |
|    4606   |  0.02002716  | 0.31399727 |  0.73862076 |  | 2.10857391 |
|    4607   |  0.02026558  | 0.31542778 |  0.73242188 |  | 2.11000443 |
|    4608   |  0.02002716  | 0.32091141 |  0.73552132 |  | 2.10928917 |
|    4609   |  0.02074242  | 0.31352043 |  0.73695183 |  | 2.10356712 |
|    4610   |  0.02050400  | 0.31518936 |  0.73289871 |  | 2.17485428 |
|    4611   |  0.02121925  | 0.31995773 |  0.73575974 |  | 2.11238861 |
|    4612   |  0.02074242  | 0.31590462 |  0.73623657 |  | 2.10571289 |
|    4613   |  0.02026558  | 0.31447411 |  0.74481964 |  | 2.13623047 |
|    4614   |  0.02074242  | 0.31852722 |  0.73742867 |  | 2.10928917 |
|    4615   |  0.02074242  | 0.32043457 |  0.74005127 |  | 2.12574005 |
|    4616   |  0.02050400  | 0.31423569 |  0.73671341 |  | 2.10905075 |
|    4617   |  0.02098083  | 0.31757355 |  0.73027611 |  | 2.10022926 |
|    4618   |  0.01978874  | 0.31542778 |  0.73742867 |  | 2.10928917 |
|    4619   |  0.02074242  | 0.31614304 |  0.74195862 |  | 2.11119652 |
|    4620   |  0.02050400  | 0.31995773 |  0.73909760 |  | 2.11691856 |
|    4621   |  0.02074242  | 0.31447411 |  0.73695183 |  | 2.10499763 |
|    4622   |  0.02050400  | 0.31709671 |  0.73647499 |  | 2.10833549 |
|    4623   |  0.02002716  | 0.31828880 |  0.73957443 |  | 2.10928917 |
|    4624   |  0.02050400  | 0.31661987 |  0.73504448 |  | 2.12025642 |
|    4625   |  0.02050400  | 0.31995773 |  0.73552132 |  | 2.11048126 |
|    4626   |  0.02026558  | 0.31661987 |  0.75769424 |  | 2.13432312 |
|    4627   |  0.02074242  | 0.32567978 |  0.73266029 |  | 2.12192535 |
|    4628   |  0.02002716  | 0.31304359 |  0.73885918 |  | 2.10833549 |
|    4629   |  0.02050400  | 0.31757355 |  0.75197220 |  | 2.12740898 |
|    4630   |  0.02026558  | 0.31852722 |  0.74124336 |  | 2.11524963 |
|    4631   |  0.02074242  | 0.32162666 |  0.73766708 |  | 2.12049484 |
|    4632   |  0.02026558  | 0.31518936 |  0.74124336 |  | 2.10976601 |
|    4633   |  0.02002716  | 0.32138824 |  0.73695183 |  | 2.11668015 |
|    4634   |  0.02360344  | 0.31614304 |  0.73504448 |  | 2.10261345 |
|    4635   |  0.02074242  | 0.31542778 |  0.74267387 |  | 2.11668015 |
|    4636   |  0.02026558  | 0.31900406 |  0.73933601 |  | 2.11453438 |
|    4637   |  0.02026558  | 0.32019615 |  0.73766708 |  | 2.11310387 |
|    4638   |  0.02002716  | 0.32353401 |  0.75697899 |  | 2.15744972 |
|    4639   |  0.02026558  | 0.31518936 |  0.73075294 |  | 2.09522247 |
|    4640   |  0.02026558  | 0.32615662 |  0.73885918 |  | 2.14457512 |
|    4641   |  0.02026558  | 0.31232834 |  0.74648857 |  | 2.10475922 |
|    4642   |  0.02026558  | 0.31733513 |  0.74028969 |  | 2.12097168 |
|    4643   |  0.02074242  | 0.31685829 |  0.73695183 |  | 2.11167336 |
|    4644   |  0.02026558  | 0.31995773 |  0.74172020 |  | 2.12693214 |
|    4645   |  0.02050400  | 0.31590462 |  0.73361397 |  | 2.11000443 |
|    4646   |  0.02026558  | 0.31900406 |  0.73981285 |  | 2.12383270 |
|    4647   |  0.02026558  | 0.31495094 |  0.74672699 |  | 2.11787224 |
